ID,Gender,Date,Time,Age,Measurement,Reported_Visual_Angle,Real_Visual_Angle,Task,Ratio_Visual_Angle,Disparity_VA_1,Disparity_VA_2,Distance,Width
49,Female,7/30/2024,11:38,22,MoonBall1_Adjusted_VA,0.3862622192,0.5200076307,Adjusted,0.7428010598,NA,NA,6060,55
49,Female,7/30/2024,11:38,22,MoonBall2_Perceptual_VA,3.496189627,1.514944365,Perceptual,2.307800674,NA,NA,2080,55
49,Female,7/30/2024,11:38,22,MoonBall2_Adjusted_VA,1.12296133,1.514944365,Adjusted,0.7412558213,NA,NA,2080,55
49,Female,7/30/2024,11:38,22,MoonBall3_Perceptual_VA,1.815454614,0.6676339443,Perceptual,2.719236536,NA,NA,4720,55
49,Female,7/30/2024,11:38,22,MoonBall3_Adjusted_VA,0.4884200808,0.6676339443,Adjusted,0.7315686761,NA,NA,4720,55
49,Female,7/30/2024,11:38,22,MoonBall4_Perceptual_VA,2.455157664,0.9636677632,Perceptual,2.547722107,NA,NA,3270,55
49,Female,7/30/2024,11:38,22,MoonBall4_Adjusted_VA,0.6982836696,0.9636677632,Adjusted,0.7246103857,NA,NA,3270,55
50,Female,7/31/2024,11:48,24,Lamp1a_Perceptual_VA,0.9445846999,0.3490994417,Perceptual,2.705775453,NA,NA,6670,40.64
50,Female,7/31/2024,11:48,24,Lamp1a_Adjusted_VA,0.4754303361,0.3490994417,Adjusted,1.36187653,NA,NA,6670,40.64
50,Female,7/31/2024,11:48,24,Lamp2a_Perceptual_VA,1.664557589,1.034860968,Perceptual,1.60848427,NA,NA,2250,40.64
50,Female,7/31/2024,11:48,24,Lamp2a_Adjusted_VA,1.145877395,1.034860968,Adjusted,1.107276659,NA,NA,2250,40.64
50,Female,7/31/2024,11:48,24,Lamp3a_Perceptual_VA,1.26200466,0.4761732264,Perceptual,2.650305791,NA,NA,4890,40.64
50,Female,7/31/2024,11:48,24,Lamp3a_Adjusted_VA,0.5729530206,0.4761732264,Adjusted,1.20324493,NA,NA,4890,40.64
50,Female,7/31/2024,11:48,24,Lamp4a_Perceptual_VA,1.114909718,0.7208884712,Perceptual,1.546577262,NA,NA,3230,40.64
50,Female,7/31/2024,11:48,24,Lamp4a_Adjusted_VA,0.5785155772,0.7208884712,Adjusted,0.8025035776,NA,NA,3230,40.64
50,Female,7/31/2024,11:48,24,MoonBall1_Perceptual_VA,0.9445846999,0.5200076307,Perceptual,1.816482382,NA,NA,6060,55
50,Female,7/31/2024,11:48,24,MoonBall1_Adjusted_VA,0.607019878,0.5200076307,Adjusted,1.167328789,NA,NA,6060,55
50,Female,7/31/2024,11:48,24,MoonBall2_Perceptual_VA,1.664557589,1.514944365,Perceptual,1.09875823,NA,NA,2080,55
50,Female,7/31/2024,11:48,24,MoonBall2_Adjusted_VA,1.22060305,1.514944365,Adjusted,0.8057081688,NA,NA,2080,55
50,Female,7/31/2024,11:48,24,MoonBall3_Perceptual_VA,1.26200466,0.6676339443,Perceptual,1.890264374,NA,NA,4720,55
50,Female,7/31/2024,11:48,24,MoonBall3_Adjusted_VA,0.5568891737,0.6676339443,Adjusted,0.8341235171,NA,NA,4720,55
50,Female,7/31/2024,11:48,24,MoonBall4_Perceptual_VA,1.471027043,0.9636677632,Perceptual,1.526487757,NA,NA,3270,55
50,Female,7/31/2024,11:48,24,MoonBall4_Adjusted_VA,0.7672109916,0.9636677632,Adjusted,0.796136408,NA,NA,3270,55
51,Female,7/31/2024,13:53,64,Lamp1a_Perceptual_VA,1.849188391,0.3490994417,Perceptual,5.297024773,NA,NA,6670,40.64
51,Female,7/31/2024,13:53,64,Lamp1a_Adjusted_VA,0.6982836696,0.3490994417,Adjusted,2.000242871,NA,NA,6670,40.64
51,Female,7/31/2024,13:53,64,Lamp2a_Perceptual_VA,2.76781216,1.034860968,Perceptual,2.674573925,NA,NA,2250,40.64
51,Female,7/31/2024,13:53,64,Lamp2a_Adjusted_VA,1.651352264,1.034860968,Adjusted,1.595723789,NA,NA,2250,40.64
51,Female,7/31/2024,13:53,64,Lamp3a_Perceptual_VA,2.155428558,0.4761732264,Perceptual,4.526563945,NA,NA,4890,40.64
51,Female,7/31/2024,13:53,64,Lamp3a_Adjusted_VA,0.8184972161,0.4761732264,Adjusted,1.71890642,NA,NA,4890,40.64
51,Female,7/31/2024,13:53,64,Lamp4a_Perceptual_VA,2.438956913,0.7208884712,Perceptual,3.383265249,NA,NA,3230,40.64
51,Female,7/31/2024,13:53,64,Lamp4a_Adjusted_VA,1.207479263,0.7208884712,Adjusted,1.674987618,NA,NA,3230,40.64
51,Female,7/31/2024,13:53,64,MoonBall1_Perceptual_VA,2.155428558,0.5200076307,Perceptual,4.144994094,NA,NA,6060,55
51,Female,7/31/2024,13:53,64,MoonBall1_Adjusted_VA,0.7944887454,0.5200076307,Adjusted,1.527840552,NA,NA,6060,55
51,Female,7/31/2024,13:53,64,MoonBall2_Perceptual_VA,4.309332999,1.514944365,Perceptual,2.844548683,NA,NA,2080,55
51,Female,7/31/2024,13:53,64,MoonBall2_Adjusted_VA,2.025900526,1.514944365,Adjusted,1.337277178,NA,NA,2080,55
51,Female,7/31/2024,13:53,64,MoonBall3_Perceptual_VA,2.76781216,0.6676339443,Perceptual,4.145703172,NA,NA,4720,55
51,Female,7/31/2024,13:53,64,MoonBall3_Adjusted_VA,1.519494654,0.6676339443,Adjusted,2.275939782,NA,NA,4720,55
51,Female,7/31/2024,13:53,64,MoonBall4_Perceptual_VA,3.742749173,0.9636677632,Perceptual,3.883858437,NA,NA,3270,55
51,Female,7/31/2024,13:53,64,MoonBall4_Adjusted_VA,1.384107953,0.9636677632,Adjusted,1.436291641,NA,NA,3270,55
52,Female,8/1/2024,11:48,19,Lamp1a_Perceptual_VA,0.7798471816,0.3490994417,Perceptual,2.233882638,NA,NA,6670,40.64
52,Female,8/1/2024,11:48,19,Lamp1a_Adjusted_VA,0.4805424306,0.3490994417,Adjusted,1.376520192,NA,NA,6670,40.64
52,Female,8/1/2024,11:48,19,Lamp2a_Perceptual_VA,1.297057391,1.034860968,Perceptual,1.253363912,NA,NA,2250,40.64
52,Female,8/1/2024,11:48,19,Lamp2a_Adjusted_VA,1.226283906,1.034860968,Adjusted,1.184974547,NA,NA,2250,40.64
52,Female,8/1/2024,11:48,19,Lamp3a_Perceptual_VA,0.7639324095,0.4761732264,Perceptual,1.604316176,NA,NA,4890,40.64
52,Female,8/1/2024,11:48,19,Lamp3a_Adjusted_VA,0.5595036355,0.4761732264,Adjusted,1.175000198,NA,NA,4890,40.64
52,Female,8/1/2024,11:48,19,Lamp4a_Perceptual_VA,0.9708219252,0.7208884712,Perceptual,1.346701971,NA,NA,3230,40.64
52,Female,8/1/2024,11:48,19,Lamp4a_Adjusted_VA,0.8432056871,0.7208884712,Adjusted,1.169675645,NA,NA,3230,40.64
52,Female,8/1/2024,11:48,19,MoonBall1_Perceptual_VA,0.7639324095,0.5200076307,Perceptual,1.469079229,NA,NA,6060,55
52,Female,8/1/2024,11:48,19,MoonBall1_Adjusted_VA,0.5007330372,0.5200076307,Adjusted,0.962934018,NA,NA,6060,55
52,Female,8/1/2024,11:48,19,MoonBall2_Perceptual_VA,1.297057391,1.514944365,Perceptual,0.8561749333,NA,NA,2080,55
52,Female,8/1/2024,11:48,19,MoonBall2_Adjusted_VA,1.237135137,1.514944365,Adjusted,0.8166208378,NA,NA,2080,55
52,Female,8/1/2024,11:48,19,MoonBall3_Perceptual_VA,0.7798471816,0.6676339443,Perceptual,1.168075992,NA,NA,4720,55
52,Female,8/1/2024,11:48,19,MoonBall3_Adjusted_VA,0.5899711307,0.6676339443,Adjusted,0.8836745582,NA,NA,4720,55
52,Female,8/1/2024,11:48,19,MoonBall4_Perceptual_VA,1.145877395,0.9636677632,Perceptual,1.189079306,NA,NA,3270,55
52,Female,8/1/2024,11:48,19,MoonBall4_Adjusted_VA,0.8762713121,0.9636677632,Adjusted,0.9093085247,NA,NA,3270,55
53,Female,8/2/2024,14:41,22,Lamp1a_Perceptual_VA,1.413720234,0.3490994417,Perceptual,4.049620438,NA,NA,6670,40.64
53,Female,8/2/2024,14:41,22,Lamp1a_Adjusted_VA,0.4176683188,0.3490994417,Adjusted,1.196416462,NA,NA,6670,40.64
53,Female,8/2/2024,14:41,22,Lamp2a_Perceptual_VA,1.815454614,1.034860968,Perceptual,1.754298085,NA,NA,2250,40.64
53,Female,8/2/2024,14:41,22,Lamp2a_Adjusted_VA,1.270872456,1.034860968,Adjusted,1.228061059,NA,NA,2250,40.64
53,Female,8/2/2024,14:41,22,Lamp3a_Perceptual_VA,1.413720234,0.4761732264,Perceptual,2.968920039,NA,NA,4890,40.64
53,Female,8/2/2024,14:41,22,Lamp3a_Adjusted_VA,0.5911416876,0.4761732264,Adjusted,1.241442515,NA,NA,4890,40.64
53,Female,8/2/2024,14:41,22,Lamp4a_Perceptual_VA,1.815454614,0.7208884712,Perceptual,2.51835712,NA,NA,3230,40.64
53,Female,8/2/2024,14:41,22,Lamp4a_Adjusted_VA,0.8594205788,0.7208884712,Adjusted,1.192168571,NA,NA,3230,40.64
53,Female,8/2/2024,14:41,22,MoonBall1_Perceptual_VA,1.815454614,0.5200076307,Perceptual,3.491207642,NA,NA,6060,55
53,Female,8/2/2024,14:41,22,MoonBall1_Adjusted_VA,0.5958707362,0.5200076307,Adjusted,1.145888447,NA,NA,6060,55
53,Female,8/2/2024,14:41,22,MoonBall2_Perceptual_VA,2.455157664,1.514944365,Perceptual,1.620625629,NA,NA,2080,55
53,Female,8/2/2024,14:41,22,MoonBall2_Adjusted_VA,1.357234609,1.514944365,Adjusted,0.8958973278,NA,NA,2080,55
53,Female,8/2/2024,14:41,22,MoonBall3_Perceptual_VA,1.413720234,0.6676339443,Perceptual,2.117508024,NA,NA,4720,55
53,Female,8/2/2024,14:41,22,MoonBall3_Adjusted_VA,0.6312183052,0.6676339443,Adjusted,0.9454556806,NA,NA,4720,55
53,Female,8/2/2024,14:41,22,MoonBall4_Perceptual_VA,1.815454614,0.9636677632,Perceptual,1.88390095,NA,NA,3270,55
53,Female,8/2/2024,14:41,22,MoonBall4_Adjusted_VA,0.9129865988,0.9636677632,Adjusted,0.9474080524,NA,NA,3270,55
54,Female,8/2/2024,15:16,23,Lamp1a_Perceptual_VA,0.8223488357,0.3490994417,Perceptual,2.355629192,NA,NA,6670,40.64
54,Female,8/2/2024,15:16,23,Lamp1a_Adjusted_VA,0.5247614151,0.3490994417,Adjusted,1.503186062,NA,NA,6670,40.64
54,Female,8/2/2024,15:16,23,Lamp2a_Perceptual_VA,2.69577456,1.034860968,Perceptual,2.604963028,NA,NA,2250,40.64
54,Female,8/2/2024,15:16,23,Lamp2a_Adjusted_VA,1.33138487,1.034860968,Adjusted,1.286535014,NA,NA,2250,40.64
54,Female,8/2/2024,15:16,23,Lamp3a_Perceptual_VA,1.280675866,0.4761732264,Perceptual,2.689516746,NA,NA,4890,40.64
54,Female,8/2/2024,15:16,23,Lamp3a_Adjusted_VA,0.6421011535,0.4761732264,Adjusted,1.34846127,NA,NA,4890,40.64
54,Female,8/2/2024,15:16,23,Lamp4a_Perceptual_VA,2.224145044,0.7208884712,Perceptual,3.085283138,NA,NA,3230,40.64
54,Female,8/2/2024,15:16,23,Lamp4a_Adjusted_VA,0.9402173336,0.7208884712,Adjusted,1.304247982,NA,NA,3230,40.64
54,Female,8/2/2024,15:16,23,MoonBall1_Perceptual_VA,0.8223488357,0.5200076307,Perceptual,1.581416862,NA,NA,6060,55
54,Female,8/2/2024,15:16,23,MoonBall1_Adjusted_VA,0.5247614151,0.5200076307,Adjusted,1.009141759,NA,NA,6060,55
54,Female,8/2/2024,15:16,23,MoonBall2_Perceptual_VA,2.224145044,1.514944365,Perceptual,1.468136451,NA,NA,2080,55
54,Female,8/2/2024,15:16,23,MoonBall2_Adjusted_VA,1.571442866,1.514944365,Adjusted,1.037294109,NA,NA,2080,55
54,Female,8/2/2024,15:16,23,MoonBall3_Perceptual_VA,1.280675866,0.6676339443,Perceptual,1.918230607,NA,NA,4720,55
54,Female,8/2/2024,15:16,23,MoonBall3_Adjusted_VA,0.7772177865,0.6676339443,Adjusted,1.164137613,NA,NA,4720,55
54,Female,8/2/2024,15:16,23,MoonBall4_Perceptual_VA,1.819830578,0.9636677632,Perceptual,1.888441896,NA,NA,3270,55
54,Female,8/2/2024,15:16,23,MoonBall4_Adjusted_VA,1.118378106,0.9636677632,Adjusted,1.160543237,NA,NA,3270,55
55,Female,8/9/2024,15:23,23,Lamp1a_Perceptual_VA,0.9319907964,0.3490994417,Perceptual,2.669700049,NA,NA,6670,40.64
55,Female,8/9/2024,15:23,23,Lamp1a_Adjusted_VA,0.5049764828,0.3490994417,Adjusted,1.44651186,NA,NA,6670,40.64
55,Female,8/9/2024,15:23,23,Lamp2a_Perceptual_VA,1.245179264,1.034860968,Perceptual,1.203233384,NA,NA,2250,40.64
55,Female,8/9/2024,15:23,23,Lamp2a_Adjusted_VA,1.306501348,1.034860968,Adjusted,1.262489734,NA,NA,2250,40.64
55,Female,8/9/2024,15:23,23,Lamp3a_Perceptual_VA,0.9319907964,0.4761732264,Perceptual,1.957251573,NA,NA,4890,40.64
55,Female,8/9/2024,15:23,23,Lamp3a_Adjusted_VA,0.6305503628,0.4761732264,Adjusted,1.324203731,NA,NA,4890,40.64
55,Female,8/9/2024,15:23,23,Lamp4a_Perceptual_VA,1.245179264,0.7208884712,Perceptual,1.727284197,NA,NA,3230,40.64
55,Female,8/9/2024,15:23,23,Lamp4a_Adjusted_VA,0.9270126142,0.7208884712,Adjusted,1.285930697,NA,NA,3230,40.64
55,Female,8/9/2024,15:23,23,MoonBall1_Perceptual_VA,1.245179264,0.5200076307,Perceptual,2.39454037,NA,NA,6060,55
55,Female,8/9/2024,15:23,23,MoonBall1_Adjusted_VA,0.4819702388,0.5200076307,Adjusted,0.9268522428,NA,NA,6060,55
55,Female,8/9/2024,15:23,23,MoonBall2_Perceptual_VA,1.86385831,1.514944365,Perceptual,1.230314692,NA,NA,2080,55
55,Female,8/9/2024,15:23,23,MoonBall2_Adjusted_VA,1.226283906,1.514944365,Adjusted,0.8094580465,NA,NA,2080,55
55,Female,8/9/2024,15:23,23,MoonBall3_Perceptual_VA,1.100045174,0.6676339443,Perceptual,1.647677119,NA,NA,4720,55
55,Female,8/9/2024,15:23,23,MoonBall3_Adjusted_VA,0.5899711307,0.6676339443,Adjusted,0.8836745582,NA,NA,4720,55
55,Female,8/9/2024,15:23,23,MoonBall4_Perceptual_VA,1.45141546,0.9636677632,Perceptual,1.506136779,NA,NA,3270,55
55,Female,8/9/2024,15:23,23,MoonBall4_Adjusted_VA,0.8890546018,0.9636677632,Adjusted,0.9225737704,NA,NA,3270,55
56,Male,8/13/2024,12:09,19,Lamp1a_Perceptual_VA,0.9016854609,0.3490994417,Perceptual,2.582890012,NA,NA,6670,40.64
56,Male,8/13/2024,12:09,19,Lamp1a_Adjusted_VA,0.4607264661,0.3490994417,Adjusted,1.319757098,NA,NA,6670,40.64
56,Male,8/13/2024,12:09,19,Lamp2a_Perceptual_VA,1.530927281,1.034860968,Perceptual,1.479355516,NA,NA,2250,40.64
56,Male,8/13/2024,12:09,19,Lamp2a_Adjusted_VA,1.157689765,1.034860968,Adjusted,1.11869111,NA,NA,2250,40.64
56,Male,8/13/2024,12:09,19,Lamp3a_Perceptual_VA,1.145877395,0.4761732264,Perceptual,2.406429702,NA,NA,4890,40.64
56,Male,8/13/2024,12:09,19,Lamp3a_Adjusted_VA,0.5104499321,0.4761732264,Adjusted,1.07198369,NA,NA,4890,40.64
56,Male,8/13/2024,12:09,19,Lamp4a_Perceptual_VA,1.530927281,0.7208884712,Perceptual,2.123667311,NA,NA,3230,40.64
56,Male,8/13/2024,12:09,19,Lamp4a_Adjusted_VA,0.8162548339,0.7208884712,Adjusted,1.132290037,NA,NA,3230,40.64
56,Male,8/13/2024,12:09,19,MoonBall1_Perceptual_VA,0.9016854609,0.5200076307,Perceptual,1.733985056,NA,NA,6060,55
56,Male,8/13/2024,12:09,19,MoonBall1_Adjusted_VA,0.4857656557,0.5200076307,Adjusted,0.9341510143,NA,NA,6060,55
56,Male,8/13/2024,12:09,19,MoonBall2_Perceptual_VA,1.784478379,1.514944365,Perceptual,1.177916774,NA,NA,2080,55
56,Male,8/13/2024,12:09,19,MoonBall2_Adjusted_VA,1.384107953,1.514944365,Adjusted,0.9136361603,NA,NA,2080,55
56,Male,8/13/2024,12:09,19,MoonBall3_Perceptual_VA,1.3524933,0.6676339443,Perceptual,2.025800683,NA,NA,4720,55
56,Male,8/13/2024,12:09,19,MoonBall3_Adjusted_VA,0.5013348721,0.6676339443,Adjusted,0.7509127965,NA,NA,4720,55
56,Male,8/13/2024,12:09,19,MoonBall4_Perceptual_VA,1.530927281,0.9636677632,Perceptual,1.588646357,NA,NA,3270,55
56,Male,8/13/2024,12:09,19,MoonBall4_Adjusted_VA,0.9280766318,0.9636677632,Adjusted,0.9630670105,NA,NA,3270,55
57,Female,8/15/2024,11:11,46,Lamp1a_Perceptual_VA,1.150592624,0.3490994417,Perceptual,3.295887895,NA,NA,6670,40.64
57,Female,8/15/2024,11:11,46,Lamp1a_Adjusted_VA,0.4614400254,0.3490994417,Adjusted,1.321801098,NA,NA,6670,40.64
57,Female,8/15/2024,11:11,46,Lamp2a_Perceptual_VA,2.027540257,1.034860968,Perceptual,1.95923928,NA,NA,2250,40.64
57,Female,8/15/2024,11:11,46,Lamp2a_Adjusted_VA,1.064033895,1.034860968,Adjusted,1.02819019,NA,NA,2250,40.64
57,Female,8/15/2024,11:11,46,Lamp3a_Perceptual_VA,1.358058596,0.4761732264,Perceptual,2.852026366,NA,NA,4890,40.64
57,Female,8/15/2024,11:11,46,Lamp3a_Adjusted_VA,0.5491903638,0.4761732264,Adjusted,1.153341543,NA,NA,4890,40.64
57,Female,8/15/2024,11:11,46,Lamp4a_Perceptual_VA,2.300953294,0.7208884712,Perceptual,3.191829785,NA,NA,3230,40.64
57,Female,8/15/2024,11:11,46,Lamp4a_Adjusted_VA,0.7909734204,0.7208884712,Adjusted,1.097220239,NA,NA,3230,40.64
57,Female,8/15/2024,11:11,46,MoonBall1_Perceptual_VA,0.4904300154,0.5200076307,Perceptual,0.9431208053,NA,NA,6060,55
57,Female,8/15/2024,11:11,46,MoonBall1_Adjusted_VA,0.4407345922,0.5200076307,Adjusted,0.8475540862,NA,NA,6060,55
57,Female,8/15/2024,11:11,46,MoonBall2_Perceptual_VA,2.300953294,1.514944365,Perceptual,1.518836828,NA,NA,2080,55
57,Female,8/15/2024,11:11,46,MoonBall2_Adjusted_VA,1.027345073,1.514944365,Adjusted,0.6781404625,NA,NA,2080,55
57,Female,8/15/2024,11:11,46,MoonBall3_Perceptual_VA,0.9053959465,0.6676339443,Perceptual,1.356126294,NA,NA,4720,55
57,Female,8/15/2024,11:11,46,MoonBall3_Adjusted_VA,0.5417015166,0.6676339443,Adjusted,0.8113750376,NA,NA,4720,55
57,Female,8/15/2024,11:11,46,MoonBall4_Perceptual_VA,1.358058596,0.9636677632,Perceptual,1.40926017,NA,NA,3270,55
57,Female,8/15/2024,11:11,46,MoonBall4_Adjusted_VA,0.7386791571,0.9636677632,Adjusted,0.7665288653,NA,NA,3270,55
58,Male,8/30/2024,16:21,26,Lamp1a_Perceptual_VA,1.502181336,0.3490994417,Perceptual,4.303018443,NA,NA,6670,40.64
58,Male,8/30/2024,16:21,26,Lamp1a_Adjusted_VA,0.5021395727,0.3490994417,Adjusted,1.438385494,NA,NA,6670,40.64
58,Male,8/30/2024,16:21,26,Lamp2a_Perceptual_VA,2.654695251,1.034860968,Perceptual,2.565267542,NA,NA,2250,40.64
58,Male,8/30/2024,16:21,26,Lamp2a_Adjusted_VA,1.111156048,1.034860968,Adjusted,1.073724957,NA,NA,2250,40.64
58,Male,8/30/2024,16:21,26,Lamp3a_Perceptual_VA,1.88639793,0.4761732264,Perceptual,3.961579159,NA,NA,4890,40.64
58,Male,8/30/2024,16:21,26,Lamp3a_Adjusted_VA,0.5071252909,0.4761732264,Adjusted,1.06500169,NA,NA,4890,40.64
58,Male,8/30/2024,16:21,26,Lamp4a_Perceptual_VA,2.654695251,0.7208884712,Perceptual,3.682532538,NA,NA,3230,40.64
58,Male,8/30/2024,16:21,26,MoonBall1_Perceptual_VA,1.502181336,0.5200076307,Perceptual,2.88876787,NA,NA,6060,55
58,Male,8/30/2024,16:21,26,MoonBall1_Adjusted_VA,0.5848893366,0.5200076307,Adjusted,1.12477068,NA,NA,6060,55
58,Male,8/30/2024,16:21,26,MoonBall2_Perceptual_VA,2.654695251,1.514944365,Perceptual,1.752338444,NA,NA,2080,55
58,Male,8/30/2024,16:21,26,MoonBall2_Adjusted_VA,1.145877395,1.514944365,Adjusted,0.7563824927,NA,NA,2080,55
58,Male,8/30/2024,16:21,26,MoonBall3_Perceptual_VA,1.88639793,0.6676339443,Perceptual,2.825497334,NA,NA,4720,55
58,Male,8/30/2024,16:21,26,MoonBall3_Adjusted_VA,0.6259140556,0.6676339443,Adjusted,0.9375108336,NA,NA,4720,55
58,Male,8/30/2024,16:21,26,MoonBall4_Perceptual_VA,2.305494635,0.9636677632,Perceptual,2.392416477,NA,NA,3270,55
58,Male,8/30/2024,16:21,26,MoonBall4_Adjusted_VA,0.7746916953,0.9636677632,Adjusted,0.8038991495,NA,NA,3270,55
59,Female,11/1/2024,16:23,20,Lamp1a_Perceptual_VA,0.7143277385,0.3490994417,Perceptual,2.046201321,NA,NA,6670,40.64
59,Female,11/1/2024,16:23,20,Lamp1a_Adjusted_VA,0.3954200075,0.3490994417,Adjusted,1.132685878,NA,NA,6670,40.64
59,Female,11/1/2024,16:23,20,Lamp2a_Perceptual_VA,1.212839393,1.034860968,Perceptual,1.171982934,NA,NA,2250,40.64
59,Female,11/1/2024,16:23,20,Lamp2a_Adjusted_VA,1.063100313,1.034860968,Adjusted,1.027288057,NA,NA,2250,40.64
59,Female,11/1/2024,16:23,20,Lamp3a_Perceptual_VA,0.7292091688,0.4761732264,Perceptual,1.531394729,NA,NA,4890,40.64
59,Female,11/1/2024,16:23,20,Lamp3a_Adjusted_VA,0.4965603144,0.4761732264,Adjusted,1.042814436,NA,NA,4890,40.64
59,Female,11/1/2024,16:23,20,Lamp4a_Perceptual_VA,1.07147426,0.7208884712,Perceptual,1.486324588,NA,NA,3230,40.64
59,Female,11/1/2024,16:23,20,Lamp4a_Adjusted_VA,0.8594205788,0.7208884712,Adjusted,1.192168571,NA,NA,3230,40.64
60,Male,11/1/2024,16:27,18,Lamp1a_Perceptual_VA,0.7746916953,0.3490994417,Perceptual,2.219114679,NA,NA,6670,40.64
60,Male,11/1/2024,16:27,18,Lamp1a_Adjusted_VA,0.4176683188,0.3490994417,Adjusted,1.196416462,NA,NA,6670,40.64
60,Male,11/1/2024,16:27,18,Lamp2a_Perceptual_VA,1.533175848,1.034860968,Perceptual,1.481528336,NA,NA,2250,40.64
60,Male,11/1/2024,16:27,18,Lamp2a_Adjusted_VA,1.33138487,1.034860968,Adjusted,1.286535014,NA,NA,2250,40.64
60,Male,11/1/2024,16:27,18,Lamp3a_Perceptual_VA,0.7746916953,0.4761732264,Perceptual,1.626911494,NA,NA,4890,40.64
60,Male,11/1/2024,16:27,18,Lamp3a_Adjusted_VA,0.6259140556,0.4761732264,Adjusted,1.314467133,NA,NA,4890,40.64
60,Male,11/1/2024,16:27,18,Lamp4a_Perceptual_VA,0.9844948053,0.7208884712,Perceptual,1.365668678,NA,NA,3230,40.64
60,Male,11/1/2024,16:27,18,Lamp4a_Adjusted_VA,0.9091370954,0.7208884712,Adjusted,1.261134186,NA,NA,3230,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp1a_Perceptual_VA,0.7746916953,0.3490994417,Perceptual,2.219114679,NA,NA,6670,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp1a_Adjusted_VA,0.4176683188,0.3490994417,Adjusted,1.196416462,NA,NA,6670,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp2a_Perceptual_VA,1.315324211,1.034860968,Perceptual,1.271015385,NA,NA,2250,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp2a_Adjusted_VA,1.259424081,1.034860968,Adjusted,1.216998341,NA,NA,2250,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp3a_Perceptual_VA,0.9844948053,0.4761732264,Perceptual,2.067513986,NA,NA,4890,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp3a_Adjusted_VA,0.6548017817,0.4761732264,Adjusted,1.375133555,NA,NA,4890,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp4a_Perceptual_VA,1.162015415,0.7208884712,Perceptual,1.611921208,NA,NA,3230,40.64
31453,Non binary,11/8/2024,14:39,21,Lamp4a_Adjusted_VA,0.8773244817,0.7208884712,Adjusted,1.217004456,NA,NA,3230,40.64
31453,Non binary,11/8/2024,14:39,21,MoonBall1_Perceptual_VA,0.7908305984,0.5200076307,Perceptual,1.520805757,NA,NA,6060,55
31453,Non binary,11/8/2024,14:39,21,MoonBall1_Adjusted_VA,0.4758435694,0.5200076307,Adjusted,0.9150703591,NA,NA,6060,55
31453,Non binary,11/8/2024,14:39,21,MoonBall2_Perceptual_VA,1.533175848,1.514944365,Perceptual,1.012034424,NA,NA,2080,55
31453,Non binary,11/8/2024,14:39,21,MoonBall2_Adjusted_VA,1.226283906,1.514944365,Adjusted,0.8094580465,NA,NA,2080,55
31453,Non binary,11/8/2024,14:39,21,MoonBall3_Perceptual_VA,0.9844948053,0.6676339443,Perceptual,1.474602683,NA,NA,4720,55
31453,Non binary,11/8/2024,14:39,21,MoonBall3_Adjusted_VA,0.5226947143,0.6676339443,Adjusted,0.7829061401,NA,NA,4720,55
31453,Non binary,11/8/2024,14:39,21,MoonBall4_Perceptual_VA,1.162015415,0.9636677632,Perceptual,1.205825762,NA,NA,3270,55
31453,Non binary,11/8/2024,14:39,21,MoonBall4_Adjusted_VA,0.7326245755,0.9636677632,Adjusted,0.7602460137,NA,NA,3270,55
31849,Female,11/8/2024,15:10,18,Lamp1a_Perceptual_VA,0.7245047193,0.3490994417,Perceptual,2.075353417,NA,NA,6670,40.64
31849,Female,11/8/2024,15:10,18,Lamp1a_Adjusted_VA,0.6103188369,0.3490994417,Adjusted,1.748266437,NA,NA,6670,40.64
31849,Female,11/8/2024,15:10,18,Lamp2a_Perceptual_VA,1.803743945,1.034860968,Perceptual,1.742981908,NA,NA,2250,40.64
31849,Female,11/8/2024,15:10,18,Lamp2a_Adjusted_VA,1.426474292,1.034860968,Adjusted,1.378421196,NA,NA,2250,40.64
31849,Female,11/8/2024,15:10,18,Lamp3a_Perceptual_VA,0.9019278394,0.4761732264,Perceptual,1.894117076,NA,NA,4890,40.64
31849,Female,11/8/2024,15:10,18,Lamp3a_Adjusted_VA,0.6961083847,0.4761732264,Adjusted,1.461880564,NA,NA,4890,40.64
31849,Female,11/8/2024,15:10,18,Lamp4a_Perceptual_VA,1.404600375,0.7208884712,Perceptual,1.948429515,NA,NA,3230,40.64
31849,Female,11/8/2024,15:10,18,Lamp4a_Adjusted_VA,1.030244973,0.7208884712,Adjusted,1.429132264,NA,NA,3230,40.64
31849,Female,11/8/2024,15:10,18,MoonBall1_Perceptual_VA,0.4805424306,0.5200076307,Perceptual,0.9241064981,NA,NA,6060,55
31849,Female,11/8/2024,15:10,18,MoonBall1_Adjusted_VA,0.5998697958,0.5200076307,Adjusted,1.153578833,NA,NA,6060,55
31849,Female,11/8/2024,15:10,18,MoonBall2_Perceptual_VA,1.995909169,1.514944365,Perceptual,1.317480176,NA,NA,2080,55
