Study,Task,modelName,FitName,FormulaStr,DistanceMode,DistanceGroupVariable,Intercept,IciL,IciU,Ip,VAe,VAciL,VAciU,VAp,De,DciL,DciU,Dp,Ee,EciL,EciU,Ep,AIC,BIC,LogLikelihood,Dmoon_m,DmoonMean_m,DmoonMedian_m,DmoonMin_m,DmoonMax_m,DmoonSD_m,DmoonNGroups,Dmoon_log2_m,MaxQuadDistance_m,DmoonLowerBound_m,MinimumDistanceFactor,StartDmoon_m,StartDmoonMedian_m,NegLogLikelihoodObjective,OptimizerExitFlag,OptimizerIterations,OptimizerFuncCount,PredictionColumn,Iteration,TransformID,TransformLabel
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I70,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.14836178003394,1.01379292926082,1.28293063080706,2.76965345145124e-55,-0.142243507978428,-0.168213461692604,-0.116273554264253,1.69835001428338e-25,0.0283243036618797,0.0198010959777581,0.0368475113460012,1.1337384921552e-10,-0.169889776206779,-0.206776319013321,-0.133003233400238,8.86695162531431e-19,1370.80177848002,1399.89617617582,-679.400889240012,1111618360.50953,1111618360.50953,409796093.268991,21870420.2360467,4780816252.79614,1670985461.48737,11,30.0500144227101,151.907293145392,1519.07293145392,10,373124909.090909,374538000,679.400889240012,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,70,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I71,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21988606585466,1.0879118698764,1.35186026183293,2.93007736500412e-63,-0.110091577615901,-0.136654507322233,-0.0835286479095692,1.31436649650609e-15,0.0287620863340323,0.020365356309427,0.0371588163586377,3.10377161509342e-11,-0.204823913032304,-0.243090881881346,-0.166556944183263,1.77725497508257e-24,1425.6183021091,1454.69996094661,-706.809151054551,964582247.802507,964582247.802507,304951190.636838,24628925.784398,4564521817.07984,1347664997.55866,12,29.8453290180449,151.907293145392,1519.07293145392,10,372297500,372385500,706.809151054551,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,71,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I72,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.1846842652409,1.04775870921319,1.32160982126861,1.46969047248737e-56,-0.129286290884699,-0.155904044360594,-0.102668537408804,1.28618070837125e-20,0.0317422916952152,0.023285606899498,0.0401989764909323,3.85330864811045e-13,-0.19286590974312,-0.231281020207629,-0.154450799278611,7.41066659370316e-22,1413.3079729159,1442.37047260993,-700.653986457948,1028576328.88338,1028576328.88338,320537760.596145,23989590.1880941,4300935333.80375,1457298095.60056,12,29.9380017117437,151.907293145392,1519.07293145392,10,374333166.666667,372385500,700.653986457948,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,72,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I73,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17700468898516,1.04548168442071,1.30852769354961,5.69851859842507e-60,-0.133274474443727,-0.157958372597836,-0.108590576289617,7.25047935603958e-25,0.0322469038609165,0.0240458548047691,0.040447952917064,3.03129224003799e-14,-0.191357562658792,-0.227277212218533,-0.155437913099052,2.77038293002617e-24,1330.63195061706,1359.76440340871,-659.315975308528,5112186358.84413,5112186358.84413,356384947.307511,2149978.19924631,41303519208.1093,12239377370.4951,11,32.2512932830098,151.907293145392,1519.07293145392,10,374742727.272727,374538000,659.315975308528,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,73,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I74,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.22409817855871,1.09451099076046,1.35368536635696,1.23026341092979e-65,-0.130526156759448,-0.156214232104276,-0.10483808141462,2.48077410956465e-22,0.0264208773740694,0.0184907107194179,0.0343510440287209,1.01831017314766e-10,-0.196529202107625,-0.233221012723578,-0.159837391491672,1.63937853116145e-24,1381.48558796691,1410.59269753187,-684.742793983453,1143952979.3017,1143952979.3017,522946153.273384,618523.452012009,4814457994.81638,1458375910.97121,12,30.0913806072193,151.907293145392,1519.07293145392,10,375146416.666667,376841000,684.742793983453,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,74,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I75,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.13704397280468,1.01210203455299,1.26198591105637,9.44950930331577e-62,-0.125877514370966,-0.151443436219928,-0.100311592522004,3.91358735449931e-21,0.0350527124246569,0.0274678119525186,0.0426376128967952,6.70245374817374e-19,-0.18606125923251,-0.22318729419206,-0.148935224272961,8.34047445659597e-22,1397.93918394464,1427.11573142295,-692.969591972322,1451867750.30113,1451867750.30113,763206030.95927,3452964.5884681,5166651122.79832,1824656981.62689,12,30.4352628991421,151.907293145392,1519.07293145392,10,375146416.666667,376841000,692.969591972322,0,25,44,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,75,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I76,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.06218735758547,0.936377529347514,1.18799718582343,2.28045871584694e-54,-0.128875959077981,-0.155651103677414,-0.102100814478549,2.63928754195131e-20,0.0341532729728522,0.0266972678772056,0.0416092780684989,1.31364640636901e-18,-0.168249636047985,-0.20604339250844,-0.13045587958753,1.06847747856729e-17,1449.14326482872,1478.31981230702,-718.571632414358,884390543.451535,884390543.451535,373626456.811983,55300735.8221578,4523942049.38201,1316969373.80777,13,29.7201083579883,151.907293145392,1519.07293145392,10,374768461.538462,374538000,718.571632414358,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,76,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I77,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.18959727967074,1.05987080777822,1.31932375156326,1.57132801994211e-62,-0.114995987051552,-0.140755900076406,-0.0892360740266969,8.78205196202814e-18,0.0318174295062829,0.0236761804555261,0.0399586785570397,4.26082054516931e-14,-0.198606665158026,-0.236910608783692,-0.16030272153236,3.73514845812499e-23,1427.16747228932,1456.33145431801,-707.583736144662,4722033432.65721,4722033432.65721,662674592.339687,53450.6087140553,33684611966.0619,10434003156.2124,10,32.1367611100717,151.907293145392,1519.07293145392,10,374059500,371170000,707.583736144662,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,77,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I78,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.18589360798073,1.05965225962638,1.31213495633508,4.3726995814436e-65,-0.125738758644109,-0.151292029426394,-0.100185487861823,4.16597827250943e-21,0.0269237905060045,0.0195742163367968,0.0342733646752122,1.32193738603994e-12,-0.180402342622454,-0.217682190539446,-0.143122494705462,1.70906111704701e-20,1383.70823095927,1412.85331533454,-685.854115479634,865625500.568342,865625500.568342,343724177.436972,32520826.232963,3602267384.92768,1056106725.5468,13,29.6891677594207,151.907293145392,1519.07293145392,10,374768461.538462,374538000,685.854115479634,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,78,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I79,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.11349940234175,0.978419513415426,1.24857929126807,4.42129174903948e-52,-0.127755172939485,-0.153104284740489,-0.10240606113848,5.26852571879771e-22,0.0418434073890857,0.0335216308606159,0.0501651839175556,6.47687152466367e-22,-0.199176843887586,-0.235951707025813,-0.162401980749359,5.46145285890085e-25,1351.35300242484,1380.41550211888,-669.67650121242,7133898657.92249,7133898657.92249,312086361.88008,344713.338322207,50270888411.7535,15497841422.3328,10,32.7320435754328,151.907293145392,1519.07293145392,10,371734500,368867000,669.67650121242,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,79,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I80,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.20793265409616,1.08109835071777,1.33476695747455,1.23603699872713e-66,-0.130195498494778,-0.156594011176918,-0.103796985812638,3.39372750905406e-21,0.0291573778960089,0.0213264772404934,0.0369882785515244,5.78137989291383e-13,-0.185290359108059,-0.223094933603548,-0.14748578461257,5.79050581323492e-21,1437.37869621702,1466.5489642599,-712.68934810851,4420392474.0057,4420392474.0057,1307055433.75807,117271.032475443,26959149989.5075,8278587405.72035,10,32.0415273220565,151.907293145392,1519.07293145392,10,370640800,366714500,712.68934810851,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,80,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I81,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.18161371271579,1.04994164627547,1.31328577915612,2.97833825072947e-60,-0.125416583138349,-0.151378968958306,-0.099454197318393,1.98336498618312e-20,0.036470418964516,0.028351896666139,0.044588941262893,5.61862076749992e-18,-0.20931650654355,-0.246840134613321,-0.17179287847378,2.42279075844892e-26,1408.95528379921,1438.08773659087,-698.477641899605,978776656.50763,978776656.50763,349335416.886579,10837671.197339,3969442243.08298,1261812278.57106,13,29.8664044531375,151.907293145392,1519.07293145392,10,374768461.538462,374538000,698.477641899605,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,81,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I82,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.20089082011485,1.06953262267631,1.33224901755339,2.52002260178662e-62,-0.132338581762153,-0.157606767986615,-0.107070395537691,1.38627740000027e-23,0.0275032205248338,0.0195250124218401,0.0354814286278275,2.30854463619644e-11,-0.187235594153213,-0.224077461892602,-0.150393726413825,2.31272218008075e-22,1423.92474234678,1453.17613487043,-705.962371173388,1320782505.34917,1320782505.34917,645574287.07389,5706743.21526331,5434280129.36938,1781946557.61606,11,30.2987457700124,151.907293145392,1519.07293145392,10,372093818.181818,370233000,705.962371173388,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,82,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I83,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.25517450750897,1.11394950355927,1.39639951145866,2.95991247016701e-59,-0.121904007678944,-0.147337763435705,-0.0964702519221816,3.80340520351487e-20,0.03027350865394,0.0217563261457917,0.0387906911620883,5.73804161026275e-12,-0.216167730610104,-0.253863322144976,-0.178472139075232,1.17638294560621e-27,1395.35183775986,1424.46529317417,-691.67591887993,1040225244.68843,1040225244.68843,291774712.208275,25344201.9562963,5620429588.66091,1697364334.17534,12,29.9542488094776,151.907293145392,1519.07293145392,10,374333166.666667,372385500,691.67591887993,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,83,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I84,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21292818992366,1.08279107011044,1.34306530973688,2.79776707364582e-64,-0.124235361786751,-0.150323766562181,-0.0981469570113204,6.319360406534e-20,0.0288736235663056,0.0209606539583631,0.0367865931742481,1.60319718307847e-12,-0.191972061194778,-0.230472131040329,-0.153471991349227,1.30470437635715e-21,1443.01791039069,1472.19445786899,-715.508955195343,1817231781.49217,1817231781.49217,537816420.582166,1231012.56332384,14062860330.5548,3913570215.69755,12,30.7590952959486,151.907293145392,1519.07293145392,10,374787666.666667,374688500,715.508955195343,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,84,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I85,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.15140412967095,1.02218351950008,1.28062473984181,1.35455746961119e-59,-0.11117032199112,-0.136867396607753,-0.0854732473744874,7.84833119459304e-17,0.0363579938154115,0.0282704020696722,0.0444455855611509,5.26640036721907e-18,-0.199704371459422,-0.237095587394452,-0.162313155524393,2.10543212809791e-24,1411.89077274488,1441.07359309359,-699.945386372438,3112664573.0079,3112664573.0079,468879016.575751,621214.415520438,13758686716.2577,4885919475.49683,10,31.5355029714515,151.907293145392,1519.07293145392,10,370095400,366714500,699.945386372438,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,85,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I86,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.16075186659702,1.02313831280803,1.29836542038601,3.47877049600316e-54,-0.118111484537218,-0.143543881657664,-0.0926790874167714,4.70909963685998e-19,0.0338789704170835,0.0251899059199187,0.0425680349142482,4.91338754885133e-14,-0.201090504020666,-0.238639145855856,-0.163541862185477,1.68175476580122e-24,1366.57597272331,1395.65763156082,-677.287986361653,1480372698.69492,1480372698.69492,349893111.817163,11479829.4767259,8319579784.22209,2464168399.86449,11,30.4633132885356,151.907293145392,1519.07293145392,10,371598000,370233000,677.287986361653,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,86,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I87,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.13561993566852,1.00431091761563,1.26692895372141,1.48436255463366e-56,-0.126556988412462,-0.151880997597948,-0.101232979226976,1.1012473399233e-21,0.0300448890923976,0.0221189931721869,0.0379707850126083,2.28301154036871e-13,-0.179815696467816,-0.216929623458851,-0.142701769476781,1.57048837667465e-20,1359.7140812399,1388.8084789357,-673.857040619951,1429284123.41373,1429284123.41373,429412888.586835,2221823.20391043,6559716277.81585,2119742246.87567,11,30.4126455882615,151.907293145392,1519.07293145392,10,373215818.181818,370233000,673.857040619951,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,87,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I88,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.14721061452968,1.01992939714404,1.27449183191532,9.55728117735389e-61,-0.14487101647419,-0.170872345974729,-0.11886968697365,2.69537756952209e-26,0.0274712483615416,0.0200366188955856,0.0349058778274977,8.54226673876312e-13,-0.162823866088328,-0.200787330146478,-0.124860402030178,1.40829871498255e-16,1435.17557525731,1464.34584330019,-711.587787628654,944907683.01561,944907683.01561,367916092.988877,16143778.4228948,4230046234.5811,1215627807.99764,13,29.8155981447697,151.907293145392,1519.07293145392,10,374768461.538462,374538000,711.587787628654,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,88,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I89,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19020655284196,1.05654529422321,1.32386781146071,2.05057855753488e-59,-0.130536924908205,-0.15607067855291,-0.105003171263501,1.43058716992195e-22,0.0301732790731725,0.0219903010953691,0.0383562570509759,9.57982358885723e-13,-0.187388256836437,-0.224773652357799,-0.150002861315075,8.49481845166493e-22,1359.72001885453,1388.80805050199,-673.860009427265,1060022507.29607,1060022507.29607,456516557.096662,481178.87060423,3658332825.13453,1201700546.35072,11,29.9814477516235,151.907293145392,1519.07293145392,10,376232818.181818,379144000,673.860009427265,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,89,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I90,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19502889489232,1.06566692698265,1.32439086280199,2.27365437592704e-63,-0.13668847078212,-0.162579286232357,-0.110797655331883,6.51152122579577e-24,0.025035514855477,0.0167336511066106,0.0333373786043435,4.53416986264942e-09,-0.18302985059765,-0.219994698962811,-0.146065002232488,2.38121839830286e-21,1434.79822261845,1464.00606907227,-711.399111309223,4111836234.19195,4111836234.19195,1330344688.77563,20991.1535053221,18741143597.805,6137424613.50289,10,31.9371356601464,151.907293145392,1519.07293145392,10,372279900,371170000,711.399111309223,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,90,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I91,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19064475024036,1.06578525094921,1.3155042495315,8.52579903919296e-67,-0.124519541584348,-0.150770324975642,-0.0982687581930548,8.65224525778105e-20,0.035327402301971,0.0277579771951983,0.0428968274087438,3.12537376544056e-19,-0.195972737302231,-0.23404147837005,-0.157903996234411,7.27114664148192e-23,1446.12051917761,1475.30333952633,-717.060259588806,688334156.817315,688334156.817315,380803960.503209,37864558.7314992,2139169583.41922,725881667.610153,13,29.3585338608695,151.907293145392,1519.07293145392,10,374768461.538462,374538000,717.060259588806,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,91,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I92,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.24538800056767,1.12097781509939,1.36979818603595,2.50581904508047e-72,-0.12514299658052,-0.150143425526811,-0.100142567634229,9.39387141796846e-22,0.0255788138083659,0.0183069611242303,0.0328506664925015,9.32234568784486e-12,-0.194627776676072,-0.231043871638305,-0.158211681713838,2.0078261564615e-24,1339.77412276952,1368.91289467708,-663.887061384758,1320865590.83601,1320865590.83601,429412888.586835,2333197.30893584,6891095560.56186,2165729784.99549,11,30.2988365217065,151.907293145392,1519.07293145392,10,376232818.181818,379144000,663.887061384758,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,92,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I93,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.13266514351318,1.00601432377134,1.25931596325502,6.8765276904615e-60,-0.119839281387691,-0.146441396603147,-0.0932371661722355,4.59231443833081e-18,0.0306484853891886,0.0227122299506244,0.0385847408277528,8.32602199407399e-14,-0.17869070149847,-0.216831756643076,-0.140549646353864,2.35704897136818e-19,1427.32638977434,1456.44618433345,-707.663194887169,1296126847.53895,1296126847.53895,561943363.878973,6018397.98747032,5145088472.6914,1693706539.39655,11,30.2715597707892,151.907293145392,1519.07293145392,10,374960090.909091,374538000,707.663194887169,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,93,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I94,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.1298821412848,1.00144118191558,1.25832310065402,3.50960275093129e-58,-0.136931997945011,-0.163283476641299,-0.110580519248723,3.15770129363324e-23,0.0307263090396783,0.0229637218591848,0.0384888962201719,2.09064633843703e-14,-0.170829616390773,-0.209022608139076,-0.13263662464247,7.80571195150528e-18,1401.08255522999,1430.15144810524,-694.541277614995,2281568482.02916,2281568482.02916,521168382.286166,3438461.46824495,17348060949.5078,5106100916.27649,11,31.0873788113864,151.907293145392,1519.07293145392,10,373711636.363636,370233000,694.541277614995,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,94,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I95,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.11796317355931,0.981709351448709,1.25421699566992,9.8614200647769e-52,-0.134394025627211,-0.160327123363174,-0.108460927891248,3.97144721970428e-23,0.0309800706220272,0.0224867737576079,0.0394733674864464,1.63926123996708e-12,-0.177044589648659,-0.214680280296804,-0.139408899000514,1.70276496427776e-19,1419.36870185589,1448.50115464755,-703.684350927944,580569940.787656,580569940.787656,375733563.273786,4897664.88729351,1589572226.87922,495729164.653382,12,29.1128946369553,151.907293145392,1519.07293145392,10,375146416.666667,376841000,703.684350927944,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,95,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I96,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.20285682332169,1.07876071542262,1.32695293122076,1.43703670502687e-68,-0.124151238964548,-0.149564764237091,-0.098737713692006,7.72512661828569e-21,0.0326985608765861,0.0252429925206019,0.0401541292325703,3.09095383046952e-17,-0.206026559502454,-0.242046258483794,-0.170006860521115,1.5472942343132e-27,1362.33987818903,1391.47865009659,-675.169939094513,909759264.303862,909759264.303862,373078860.272545,40917336.481255,3228826438.76093,1140579935.98131,12,29.7609095965615,151.907293145392,1519.07293145392,10,372297500,372385500,675.169939094513,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,96,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I97,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.18132094601658,1.05204348664552,1.31059840538763,4.04380758762958e-62,-0.131022681160245,-0.155678097045747,-0.106367265274743,3.54000150292404e-24,0.0266805329352852,0.0190856459748506,0.0342754198957197,9.90263385391364e-12,-0.180096957532537,-0.21659048134531,-0.143603433719764,3.25453352530371e-21,1337.94682818355,1367.07928097521,-662.973414091777,1308226638.08083,1308226638.08083,319227611.345163,29948007.9592803,7448949761.12042,2235549219.17038,12,30.2849653499533,151.907293145392,1519.07293145392,10,375732833.333333,376841000,662.973414091777,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,97,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I98,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.22052327419246,1.09434083721923,1.34670571116569,2.37368112157907e-68,-0.122777781718038,-0.14865781268724,-0.0968977507488366,8.63389833515165e-20,0.0307174294311508,0.0229880647132561,0.0384467941490456,1.63949079544264e-14,-0.198310510804385,-0.234895828848133,-0.161725192760636,4.82180306500047e-25,1408.42964548032,1437.58103568907,-698.214822740159,1101583207.28375,1101583207.28375,355060243.383827,11857317.8061783,5512377455.52829,1611582395.57566,12,30.0369313260581,151.907293145392,1519.07293145392,10,372297500,372385500,698.214822740159,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,98,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I99,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17931517925339,1.04141322459337,1.3172171339134,1.44890519719495e-55,-0.127079109508618,-0.153384850729445,-0.100773368287791,1.9556414372509e-20,0.0312761375002498,0.0227402584430051,0.0398120165574944,1.3048008630649e-12,-0.190547050456825,-0.229002572708613,-0.152091528205037,2.26610114483855e-21,1452.28115229532,1481.45142033821,-720.140576147661,1056878891.17138,1056878891.17138,432797664.799832,26226051.0379483,4094668740.13993,1330199795.84023,12,29.977162920284,151.907293145392,1519.07293145392,10,372297500,372385500,720.140576147661,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,99,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I100,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21767103852634,1.08725019588274,1.34809188116994,2.06172447295313e-64,-0.136568069548172,-0.162601836047707,-0.110534303048637,1.24402252511171e-23,0.0282178704417575,0.0205342029340023,0.0359015379495127,1.16781594515749e-12,-0.190146613395758,-0.227919386902342,-0.152373839889174,5.68817449239521e-22,1417.90534226753,1447.0441141751,-702.952671133765,753026310.987828,753026310.987828,375975250.751527,6810612.45815359,1981397402.65303,693720240.087399,13,29.4881250331176,151.907293145392,1519.07293145392,10,374768461.538462,374538000,702.952671133765,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,100,2,absElevation
