ID,Gender,Date,Time,Age,Version,Measurement,Reported_Visual_Angle,Object,Task,Ground_Distance,Real_Visual_Angle,Ground_Elevation,Width,Observer_Distance,Observer_Elevation,Template_Size,Arm_Length,Ratio_Visual_Angle
9,Male,3/8/24,09:12,24,1,Lamp1_Perceptual_VA,0.723726539,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.96,76,1.951907921
9,Male,3/8/24,09:12,24,1,Lamp1_Adjusted_VA,0.809600805,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.65,46,2.183512884
9,Male,3/8/24,09:12,24,1,Lamp2_Perceptual_VA,1.839338099,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,2.44,76,1.595700028
9,Male,3/8/24,09:12,24,1,Lamp2_Adjusted_VA,1.48716865,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.22,47,1.290178819
9,Male,3/8/24,09:12,24,1,Lamp3_Perceptual_VA,0.738803762,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.98,76,1.595012229
9,Male,3/8/24,09:12,24,1,Lamp3_Adjusted_VA,0.726668439,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.52,41,1.568813134
9,Male,3/8/24,09:12,24,1,Lamp4_Perceptual_VA,1.085571767,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.44,76,1.594925457
9,Male,3/8/24,09:12,24,1,Lamp4_Adjusted_VA,1.224356367,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.78,36.5,1.798828227
9,Male,3/8/24,09:12,24,1,Stick1_Perceptual_VA,3.067606783,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,4.07,76,1.297969229
9,Male,3/8/24,09:12,24,1,Stick1_Adjusted_VA,2.422432046,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,2.22,52.5,1.02498217
9,Male,3/8/24,09:12,24,1,Stick2_Perceptual_VA,9.776801896,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,13,76,1.332250678
9,Male,3/8/24,09:12,24,1,Stick2_Adjusted_VA,8.021452995,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,6.1,43.5,1.093055408
9,Male,3/8/24,09:12,24,1,Stick3_Perceptual_VA,6.777113981,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,9,76,2.295584351
9,Male,3/8/24,09:12,24,1,Stick3_Adjusted_VA,3.139871513,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,2.22,40.5,1.063555951
9,Male,3/8/24,09:12,24,1,Stick4_Perceptual_VA,7.78325049,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,10.34,76,1.794589004
9,Male,3/8/24,09:12,24,1,Stick4_Adjusted_VA,6.952466243,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,4.07,33.5,1.603034553
10,Female,3/8/24,15:35,21,1,Lamp1_Perceptual_VA,1.294405148,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,1.22,54,3.491041882
10,Female,3/8/24,15:35,21,1,Lamp1_Adjusted_VA,0.726668439,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.52,41,1.959842293
10,Female,3/8/24,15:35,21,1,Lamp2_Perceptual_VA,2.588480059,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,2.44,54,2.245610911
10,Female,3/8/24,15:35,21,1,Lamp2_Adjusted_VA,1.570707264,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.22,44.5,1.362651938
10,Female,3/8/24,15:35,21,1,Lamp3_Perceptual_VA,1.729352415,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.63,54,3.733519497
10,Female,3/8/24,15:35,21,1,Lamp3_Adjusted_VA,0.93103593,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.78,48,2.010024542
10,Female,3/8/24,15:35,21,1,Lamp4_Perceptual_VA,2.015754671,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.9,54,2.961553107
10,Female,3/8/24,15:35,21,1,Lamp4_Adjusted_VA,1.100943849,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.98,51,1.617510167
10,Female,3/8/24,15:35,21,1,Stick1_Perceptual_VA,9.527283381,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,9,54,4.031194851
10,Female,3/8/24,15:35,21,1,Stick1_Adjusted_VA,4.120542827,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,2.77,38.5,1.743488712
10,Female,3/8/24,15:35,21,1,Stick2_Perceptual_VA,13.72738383,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,13,54,1.870582692
10,Female,3/8/24,15:35,21,1,Stick2_Adjusted_VA,9.849643881,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,5.17,30,1.342176601
10,Female,3/8/24,15:35,21,1,Stick3_Perceptual_VA,10.93774254,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,10.34,54,3.704897198
10,Female,3/8/24,15:35,21,1,Stick3_Adjusted_VA,5.354465529,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,3.32,35.5,1.813696406
10,Female,3/8/24,15:35,21,1,Stick4_Perceptual_VA,11.63125306,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,11,54,2.681825397
10,Female,3/8/24,15:35,21,1,Stick4_Adjusted_VA,6.419693981,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,4.15,37,1.480192914
11,Male,3/13/24,14:09,22,1,Lamp1_Perceptual_VA,1.519494654,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,1.22,46,4.098113705
11,Male,3/13/24,14:09,22,1,Lamp1_Adjusted_VA,0.730230442,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.65,51,1.969449104
11,Male,3/13/24,14:09,22,1,Lamp2_Perceptual_VA,4.108587932,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,3.3,46,3.564365836
11,Male,3/13/24,14:09,22,1,Lamp2_Adjusted_VA,1.66759871,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.63,56,1.446709178
11,Male,3/13/24,14:09,22,1,Lamp3_Perceptual_VA,1.79346056,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.44,46,3.871923334
11,Male,3/13/24,14:09,22,1,Lamp3_Adjusted_VA,0.649645973,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.72,63.5,1.402528418
11,Male,3/13/24,14:09,22,1,Lamp4_Perceptual_VA,2.677467562,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,2.15,46,3.933743768
11,Male,3/13/24,14:09,22,1,Lamp4_Adjusted_VA,0.873061652,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.96,63,1.282704926
11,Male,3/13/24,14:09,22,1,Stick1_Perceptual_VA,5.165574032,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,4.15,46,2.18566349
11,Male,3/13/24,14:09,22,1,Stick1_Adjusted_VA,2.859033805,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,2.77,55.5,1.209717596
11,Male,3/13/24,14:09,22,1,Stick2_Perceptual_VA,13.63642914,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,11,46,1.858188614
11,Male,3/13/24,14:09,22,1,Stick2_Adjusted_VA,8.72314529,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,9,59,1.188672569
11,Male,3/13/24,14:09,22,1,Stick3_Perceptual_VA,6.432781616,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,5.17,46,2.178950044
11,Male,3/13/24,14:09,22,1,Stick3_Adjusted_VA,2.948527224,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,3.32,64.5,0.998742676
11,Male,3/13/24,14:09,22,1,Stick4_Perceptual_VA,9.568514488,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,7.7,46,2.206218456
11,Male,3/13/24,14:09,22,1,Stick4_Adjusted_VA,4.662294671,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,5.17,63.5,1.07498824
12,Female,3/13/24,15:12,18,1,Lamp1_Perceptual_VA,0.877324482,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.98,64,2.366165273
12,Female,3/13/24,15:12,18,1,Lamp1_Adjusted_VA,0.456500544,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.49,61.5,1.23119297
12,Female,3/13/24,15:12,18,1,Lamp2_Perceptual_VA,1.459173013,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.63,64,1.265891474
12,Female,3/13/24,15:12,18,1,Lamp2_Adjusted_VA,1.155346817,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.22,60.5,1.002309989
12,Female,3/13/24,15:12,18,1,Lamp3_Perceptual_VA,1.092167725,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.22,64,2.357893892
12,Female,3/13/24,15:12,18,1,Lamp3_Adjusted_VA,0.631218305,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.65,59,1.362744706
12,Female,3/13/24,15:12,18,1,Lamp4_Perceptual_VA,1.459173013,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.63,64,2.143821582
12,Female,3/13/24,15:12,18,1,Lamp4_Adjusted_VA,0.887142733,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.96,62,1.303392895
12,Female,3/13/24,15:12,18,1,Stick1_Perceptual_VA,3.713972219,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,4.15,64,1.571460099
12,Female,3/13/24,15:12,18,1,Stick1_Adjusted_VA,3.147894909,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,3.05,55.5,1.331940831
12,Female,3/13/24,15:12,18,1,Stick2_Perceptual_VA,6.162301666,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,6.89,64,0.839715344
12,Female,3/13/24,15:12,18,1,Stick2_Adjusted_VA,8.302570533,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,9,62,1.131362314
12,Female,3/13/24,15:12,18,1,Stick3_Perceptual_VA,4.625910208,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,5.17,64,1.566915816
12,Female,3/13/24,15:12,18,1,Stick3_Adjusted_VA,3.700202684,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,4.07,63,1.253354658
12,Female,3/13/24,15:12,18,1,Stick4_Perceptual_VA,6.162301666,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,6.89,64,1.420845805
12,Female,3/13/24,15:12,18,1,Stick4_Adjusted_VA,5.587635354,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,6.1,62.5,1.288344629
13,Female,3/13/24,16:17,24,1,Lamp1_Perceptual_VA,1.604177026,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.98,35,4.326504103
13,Female,3/13/24,16:17,24,1,Lamp1_Adjusted_VA,0.648624539,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.3,26.5,1.749356015
13,Female,3/13/24,16:17,24,1,Lamp2_Perceptual_VA,3.109578822,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.9,35,2.697685117
13,Female,3/13/24,16:17,24,1,Lamp2_Adjusted_VA,1.269269974,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,0.72,32.5,1.101142924
13,Female,3/13/24,16:17,24,1,Lamp3_Perceptual_VA,1.996964992,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.22,35,4.311271472
13,Female,3/13/24,16:17,24,1,Lamp3_Adjusted_VA,0.537143999,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.3,32,1.159646567
13,Female,3/13/24,16:17,24,1,Lamp4_Perceptual_VA,2.667864179,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.63,35,3.919634447
13,Female,3/13/24,16:17,24,1,Lamp4_Adjusted_VA,0.89124971,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.49,31.5,1.309426878
13,Female,3/13/24,16:17,24,1,Stick1_Perceptual_VA,9.960673336,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,6.1,35,4.214571295
13,Female,3/13/24,16:17,24,1,Stick1_Adjusted_VA,2.430365566,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,1.4,33,1.028339009
13,Female,3/13/24,16:17,24,1,Stick2_Perceptual_VA,14.65281332,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,9,35,1.996687739
13,Female,3/13/24,16:17,24,1,Stick2_Adjusted_VA,6.850469326,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,4.07,34,0.93348955
13,Female,3/13/24,16:17,24,1,Stick3_Perceptual_VA,9.960673336,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,6.1,35,3.373938507
13,Female,3/13/24,16:17,24,1,Stick3_Adjusted_VA,2.881543815,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,1.66,33,0.976053657
13,Female,3/13/24,16:17,24,1,Stick4_Perceptual_VA,14.65281332,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,9,35,3.378508464
13,Female,3/13/24,16:17,24,1,Stick4_Adjusted_VA,5.43084421,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,3.32,35,1.252193195
14,Female,4/16/24,13:14,33,1,Lamp1_Perceptual_VA,1.226283906,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,1.22,57,3.307317252
14,Female,4/16/24,13:14,33,1,Lamp1_Adjusted_VA,0.340369966,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.3,50.5,0.917986003
14,Female,4/16/24,13:14,33,1,Lamp2_Perceptual_VA,2.160900419,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,2.15,57,1.874668318
14,Female,4/16/24,13:14,33,1,Lamp2_Adjusted_VA,1.33138487,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.22,52.5,1.155030103
14,Female,4/16/24,13:14,33,1,Lamp3_Perceptual_VA,1.909682508,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.9,57,4.122836279
14,Female,4/16/24,13:14,33,1,Lamp3_Adjusted_VA,0.54667118,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.52,54.5,1.180214913
14,Female,4/16/24,13:14,33,1,Lamp4_Perceptual_VA,2.452287012,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,2.44,57,3.602907795
14,Female,4/16/24,13:14,33,1,Lamp4_Adjusted_VA,1.020879608,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.98,55,1.499879532
14,Female,4/16/24,13:14,33,1,Stick1_Perceptual_VA,6.125811603,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,6.1,57,2.591960289
14,Female,4/16/24,13:14,33,1,Stick1_Adjusted_VA,1.909682508,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,1.4,42,0.808027009
14,Female,4/16/24,13:14,33,1,Stick2_Perceptual_VA,10.36529311,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,10.34,57,1.412442321
14,Female,4/16/24,13:14,33,1,Stick2_Adjusted_VA,7.754900844,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,6.1,45,1.056733277
14,Female,4/16/24,13:14,33,1,Stick3_Perceptual_VA,6.917338579,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,6.89,57,2.34308206
14,Female,4/16/24,13:14,33,1,Stick3_Adjusted_VA,3.296300464,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,3.05,53,1.116542496
14,Female,4/16/24,13:14,33,1,Stick4_Perceptual_VA,10.36529311,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,10.34,57,2.389932208
14,Female,4/16/24,13:14,33,1,Stick4_Adjusted_VA,6.234987211,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,6.1,56,1.437604957
15,Female,4/16/24,14:12,27,1,Lamp1_Perceptual_VA,1.306501348,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,1.22,53.5,3.523665627
15,Female,4/16/24,14:12,27,1,Lamp1_Adjusted_VA,0.64072032,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.52,46.5,1.728038145
15,Female,4/16/24,14:12,27,1,Lamp2_Perceptual_VA,2.302230866,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,2.15,53.5,1.997278184
15,Female,4/16/24,14:12,27,1,Lamp2_Adjusted_VA,1.675995824,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,0.98,33.5,1.453994013
15,Female,4/16/24,14:12,27,1,Lamp3_Perceptual_VA,1.745512099,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.63,53.5,3.768406831
15,Female,4/16/24,14:12,27,1,Lamp3_Adjusted_VA,0.827591315,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.39,27,1.786696733
15,Female,4/16/24,14:12,27,1,Lamp4_Perceptual_VA,2.034589559,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.9,53.5,2.989225383
15,Female,4/16/24,14:12,27,1,Lamp4_Adjusted_VA,1.396515484,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.39,16,2.051764944
15,Female,4/16/24,14:12,27,1,Stick1_Perceptual_VA,9.615907926,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,9,53.5,4.068693768
15,Female,4/16/24,14:12,27,1,Stick1_Adjusted_VA,2.864192368,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,1.4,28,1.211900294
15,Female,4/16/24,14:12,27,1,Stick2_Perceptual_VA,11.03933604,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,10.34,53.5,1.5042918
15,Female,4/16/24,14:12,27,1,Stick2_Adjusted_VA,8.79984484,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,2.77,18,1.199124149
15,Female,4/16/24,14:12,27,1,Stick3_Perceptual_VA,8.232117693,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,7.7,53.5,2.78843186
15,Female,4/16/24,14:12,27,1,Stick3_Adjusted_VA,3.457531984,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,1.66,27.5,1.171155795
15,Female,4/16/24,14:12,27,1,Stick4_Perceptual_VA,9.615907926,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,9,53.5,2.217145991
15,Female,4/16/24,14:12,27,1,Stick4_Adjusted_VA,7.437987946,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,2.08,16,1.7149816
16,Male,4/18/24,16:00,28,1,Lamp1_Perceptual_VA,0.935810261,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.98,60,2.52390283
16,Male,4/18/24,16:00,28,1,Lamp1_Adjusted_VA,0.629440261,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.39,35.5,1.697615556
16,Male,4/18/24,16:00,28,1,Lamp2_Perceptual_VA,2.052879122,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,2.15,60,1.780955483
16,Male,4/18/24,16:00,28,1,Lamp2_Adjusted_VA,1.500021999,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,0.72,27.5,1.301329618
16,Male,4/18/24,16:00,28,1,Lamp3_Perceptual_VA,1.375032709,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,1.44,60,2.96857447
16,Male,4/18/24,16:00,28,1,Lamp3_Adjusted_VA,0.63843208,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.39,35,1.378318611
16,Male,4/18/24,16:00,28,1,Lamp4_Perceptual_VA,1.814214757,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,1.9,60,2.66545003
16,Male,4/18/24,16:00,28,1,Lamp4_Adjusted_VA,0.726668439,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.52,41,1.067623557
16,Male,4/18/24,16:00,28,1,Stick1_Perceptual_VA,6.572249498,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,6.89,60,2.780857593
16,Male,4/18/24,16:00,28,1,Stick1_Adjusted_VA,2.498962982,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,2.77,63.5,1.057364025
16,Male,4/18/24,16:00,28,1,Stick2_Perceptual_VA,10.47495213,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,11,60,1.427385174
16,Male,4/18/24,16:00,28,1,Stick2_Adjusted_VA,7.449175076,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,3.32,25.5,1.015073093
16,Male,4/18/24,16:00,28,1,Stick3_Perceptual_VA,8.578306658,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,9,60,2.905695045
16,Male,4/18/24,16:00,28,1,Stick3_Adjusted_VA,3.677728902,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,3.05,47.5,1.245742205
16,Male,4/18/24,16:00,28,1,Stick4_Perceptual_VA,9.849643881,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,10.34,60,2.271038639
16,Male,4/18/24,16:00,28,1,Stick4_Adjusted_VA,4.421571517,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,3.32,43,1.01948455
17,Male,4/19/24,14:18,31,1,Lamp1_Perceptual_VA,0.956568186,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.96,57.5,2.579887454
17,Male,4/19/24,14:18,31,1,Lamp1_Adjusted_VA,0.608031137,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.52,49,1.639874633
17,Male,4/19/24,14:18,31,1,Lamp2_Perceptual_VA,1.624102038,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.63,57.5,1.40897406
17,Male,4/19/24,14:18,31,1,Lamp2_Adjusted_VA,1.527796922,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.44,54,1.325425485
17,Male,4/19/24,14:18,31,1,Lamp3_Perceptual_VA,0.777217787,Lamp3,Perceptual,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.78,57.5,1.677944723
17,Male,4/19/24,14:18,31,1,Lamp3_Adjusted_VA,0.708196327,Lamp3,Adjusted,5027,0.4631963,4.542209501,40.64,5034.823027,3.194399214,0.72,58.25,1.528933473
17,Male,4/19/24,14:18,31,1,Lamp4_Perceptual_VA,0.976495735,Lamp4,Perceptual,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.98,57.5,1.434670607
17,Male,4/19/24,14:18,31,1,Lamp4_Adjusted_VA,0.943673859,Lamp4,Adjusted,3421,0.680641069,6.658445696,40.64,3432.485239,4.68839803,0.98,59.5,1.386448603
17,Male,4/19/24,14:18,31,1,Stick1_Perceptual_VA,6.072643785,Stick1,Perceptual,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,6.1,57.5,2.569463863
17,Male,4/19/24,14:18,31,1,Stick1_Adjusted_VA,2.885014089,Stick1,Adjusted,6280,2.36338945,3.45399333,14,6285.389794,2.372950228,2.77,55,1.220710403
17,Male,4/19/24,14:18,31,1,Stick2_Perceptual_VA,10.92768563,Stick2,Perceptual,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,11,57.5,1.489077588
17,Male,4/19/24,14:18,31,1,Stick2_Adjusted_VA,7.694571849,Stick2,Adjusted,2020,7.338560272,10.62760134,14,2036.694591,7.341075179,7.7,57.25,1.048512455
17,Male,4/19/24,14:18,31,1,Stick3_Perceptual_VA,6.857331933,Stick3,Perceptual,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,6.89,57.5,2.322756252
17,Male,4/19/24,14:18,31,1,Stick3_Adjusted_VA,2.91147077,Stick3,Adjusted,5027,2.952239146,4.311990364,14,5033.731604,2.96346827,2.77,54.5,0.986190694
17,Male,4/19/24,14:18,31,1,Stick4_Perceptual_VA,7.661217007,Stick4,Perceptual,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,7.7,57.5,1.766451666
17,Male,4/19/24,14:18,31,1,Stick4_Adjusted_VA,4.463046843,Stick4,Adjusted,3421,4.337065743,6.322470667,14,3430.884122,4.350187438,4.15,53.25,1.029047542
18,Female,4/19/24,15:09,28,1,Lamp1_Perceptual_VA,1.215621372,Lamp1,Perceptual,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,1.22,57.5,3.278560139
18,Female,4/19/24,15:09,28,1,Lamp1_Adjusted_VA,0.687541104,Lamp1,Adjusted,6280,0.370779037,3.638674008,40.64,6286.263907,2.557997168,0.39,32.5,1.854314928
18,Female,4/19/24,15:09,28,1,Lamp2_Perceptual_VA,1.624102038,Lamp2,Perceptual,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,1.63,57.5,1.40897406
18,Female,4/19/24,15:09,28,1,Lamp2_Adjusted_VA,1.386348751,Lamp2,Adjusted,2020,1.15268413,11.18332857,40.64,2039.390574,7.90728638,0.98,40.5,1.202713489
